method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
DeepOrder + Dual Balancing,U3UFN34.1,industry_dataset,4,0,0.375,0.0
DeepOrder + Dual Balancing,U3UO34.49-15,industry_dataset,17,0,0.7941176470588235,0.0
DeepOrder + Dual Balancing,U3UO34.49-36,industry_dataset,9,0,0.9444444444444444,0.0
DeepOrder + Dual Balancing,U3UV34.26-2,industry_dataset,64,0,0.8984375,0.0
DeepOrder + Dual Balancing,U3UV34.26-25,industry_dataset,19,0,0.7982456140350876,0.0
DeepOrder + Dual Balancing,U3UV34.26-27,industry_dataset,14,0,0.8452380952380952,0.0
DeepOrder + Dual Balancing,U3UV34.26-3,industry_dataset,15,0,0.7000000000000001,0.0
DeepOrder + Dual Balancing,U3UV34.26-5,industry_dataset,14,0,0.9642857142857143,0.0
DeepOrder + Dual Balancing,U3UW34.19,industry_dataset,7,0,0.7857142857142857,0.0
DeepOrder + Dual Balancing,U3UW34.27,industry_dataset,18,0,0.19444444444444442,0.0
DeepOrder + Dual Balancing,U3UW34.44,industry_dataset,9,0,0.2777777777777778,0.0
DeepOrder + Dual Balancing,U3UW34.67-6,industry_dataset,32,0,0.984375,0.0
DeepOrder + Dual Balancing,U3UX34.1,industry_dataset,29,0,0.017241379310344827,0.0
DeepOrder + Dual Balancing,U3UX34.29,industry_dataset,6,0,0.9166666666666667,0.0
DeepOrder + Dual Balancing,U3UX34.3,industry_dataset,18,0,0.38888888888888895,0.0
DeepOrder + Dual Balancing,U3UX34.30,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U3UX34.5,industry_dataset,52,0,0.6378205128205128,0.0
DeepOrder + Dual Balancing,U3UX34.54,industry_dataset,34,0,0.8897058823529411,0.0
DeepOrder + Dual Balancing,U3UX34.56,industry_dataset,7,0,0.6428571428571428,0.0
DeepOrder + Dual Balancing,U3UX34.56-1,industry_dataset,76,0,0.950657894736842,0.0
DeepOrder + Dual Balancing,U3UX34.56-17,industry_dataset,13,0,0.9615384615384616,0.0
DeepOrder + Dual Balancing,U3UX34.56-19,industry_dataset,13,0,0.7307692307692307,0.0
DeepOrder + Dual Balancing,U3UX34.56-2,industry_dataset,57,0,0.8578947368421053,0.0
DeepOrder + Dual Balancing,U3UX34.56-20,industry_dataset,9,0,0.2777777777777778,0.0
DeepOrder + Dual Balancing,U3UX34.56-22,industry_dataset,4,0,0.5,0.0
DeepOrder + Dual Balancing,U3UX34.56-23,industry_dataset,13,0,0.6384615384615384,0.0
DeepOrder + Dual Balancing,U3UX34.56-3,industry_dataset,38,0,0.9078947368421053,0.0
DeepOrder + Dual Balancing,U3UX34.56-37,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,U3UX34.7,industry_dataset,69,0,0.3985507246376811,0.0
DeepOrder + Dual Balancing,U3UX34.8,industry_dataset,13,0,0.7307692307692307,0.0
DeepOrder + Dual Balancing,U3UX34.9,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,USH34.104,industry_dataset,9,0,0.9444444444444444,0.0
DeepOrder + Dual Balancing,USH34.151,industry_dataset,24,0,0.5416666666666666,0.0
DeepOrder + Dual Balancing,USQ34.227,industry_dataset,14,0,0.3928571428571428,0.0
DeepOrder + Dual Balancing,USQ34.230,industry_dataset,5,0,0.7,0.0
DeepOrder + Dual Balancing,UST34.30,industry_dataset,21,0,0.1666666666666667,0.0
DeepOrder + Dual Balancing,UST34.88,industry_dataset,13,0,0.11538461538461534,0.0
DeepOrder + Dual Balancing,UST34.90,industry_dataset,11,0,0.5909090909090908,0.0
DeepOrder + Dual Balancing,UTB34.291,industry_dataset,31,0,0.4354838709677419,0.0
DeepOrder + Dual Balancing,UTB34.292,industry_dataset,22,0,0.13636363636363638,0.0
DeepOrder + Dual Balancing,UTB34.309,industry_dataset,27,0,0.7407407407407407,0.0
DeepOrder + Dual Balancing,UTO34.163,industry_dataset,5,0,0.29999999999999993,0.0
DeepOrder + Dual Balancing,UTO34.265,industry_dataset,20,0,0.5416666666666666,0.0
DeepOrder + Dual Balancing,UTO34.266,industry_dataset,28,0,0.017857142857142856,0.0
DeepOrder + Dual Balancing,UTP34.79,industry_dataset,17,0,0.8529411764705882,0.0
DeepOrder + Dual Balancing,UTP34.83,industry_dataset,47,0,0.30851063829787234,0.0
DeepOrder + Dual Balancing,UTP34.84,industry_dataset,19,0,0.4473684210526315,0.0
DeepOrder + Dual Balancing,UTPN34.116,industry_dataset,63,0,0.9761904761904762,0.0
DeepOrder + Dual Balancing,UTPN34.141,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UTPN34.147,industry_dataset,16,0,0.53125,0.0
DeepOrder + Dual Balancing,UTPN34.176,industry_dataset,3,0,0.16666666666666666,0.0
DeepOrder + Dual Balancing,UTR34.116,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UTR34.153,industry_dataset,23,0,0.5,0.0
DeepOrder + Dual Balancing,UTR34.173,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UTR34.88,industry_dataset,19,0,0.9736842105263158,0.0
DeepOrder + Dual Balancing,UTR34.92,industry_dataset,24,0,0.06249999999999996,0.0
DeepOrder + Dual Balancing,UTR34.93,industry_dataset,66,0,0.6590909090909091,0.0
DeepOrder + Dual Balancing,UTR34.96,industry_dataset,52,0,0.9038461538461539,0.0
DeepOrder + Dual Balancing,UTT34.104,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UTZ34.31,industry_dataset,5,0,0.7,0.0
DeepOrder + Dual Balancing,UUB34.22,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Dual Balancing,UUB34.24,industry_dataset,50,0,0.08999999999999996,0.0
DeepOrder + Dual Balancing,UUB34.27,industry_dataset,53,0,0.8207547169811321,0.0
DeepOrder + Dual Balancing,UUB34.30,industry_dataset,11,0,0.9545454545454545,0.0
DeepOrder + Dual Balancing,UUB34.31,industry_dataset,12,0,0.5416666666666666,0.0
DeepOrder + Dual Balancing,UUB34.4,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,UUC34.37,industry_dataset,24,0,0.7916666666666667,0.0
DeepOrder + Dual Balancing,UUC34.59,industry_dataset,9,0,0.2777777777777778,0.0
DeepOrder + Dual Balancing,UUC34.7,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Dual Balancing,UUFN34.11,industry_dataset,36,0,0.7638888888888888,0.0
DeepOrder + Dual Balancing,UUFN34.170,industry_dataset,4,0,0.125,0.0
DeepOrder + Dual Balancing,UUFN34.192,industry_dataset,9,0,0.1666666666666667,0.0
DeepOrder + Dual Balancing,UUFN34.24,industry_dataset,7,0,0.21428571428571433,0.0
DeepOrder + Dual Balancing,UUFN34.25,industry_dataset,8,0,0.1875,0.0
DeepOrder + Dual Balancing,UUFN34.26,industry_dataset,15,0,0.7000000000000001,0.0
DeepOrder + Dual Balancing,UUFN34.27,industry_dataset,8,0,0.9375,0.0
DeepOrder + Dual Balancing,UUG34.20,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UUG34.23,industry_dataset,13,0,0.26923076923076916,0.0
DeepOrder + Dual Balancing,UUG34.27,industry_dataset,11,0,0.22727272727272724,0.0
DeepOrder + Dual Balancing,UUI34.31,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Dual Balancing,UUI34.32,industry_dataset,6,0,0.49999999999999994,0.0
DeepOrder + Dual Balancing,UUI34.37,industry_dataset,2,0,0.75,0.0
DeepOrder + Dual Balancing,UUM34.23,industry_dataset,18,0,0.9166666666666666,0.0
DeepOrder + Dual Balancing,UUM34.28,industry_dataset,5,0,0.9,0.0
DeepOrder + Dual Balancing,UUU34.15,industry_dataset,6,0,0.49999999999999994,0.0
DeepOrder + Dual Balancing,UUU34.21,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UUU34.25,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,UUV34.54,industry_dataset,12,0,0.5083333333333333,0.0
DeepOrder + Dual Balancing,UUV34.57,industry_dataset,20,0,0.275,0.0
DeepOrder + Dual Balancing,UUV34.58,industry_dataset,27,0,0.12962962962962968,0.0
DeepOrder + Dual Balancing,UUV34.59,industry_dataset,36,0,0.8125,0.0
DeepOrder + Dual Balancing,UUV34.63,industry_dataset,25,0,0.5800000000000001,0.0
DeepOrder + Dual Balancing,UUV34.66,industry_dataset,10,0,0.9500000000000001,0.0
DeepOrder + Dual Balancing,UUX34.47,industry_dataset,41,0,0.9634146341463414,0.0
DeepOrder + Dual Balancing,UUX34.48,industry_dataset,19,0,0.9473684210526315,0.0
DeepOrder + Dual Balancing,UUX34.51,industry_dataset,11,0,0.9090909090909091,0.0
DeepOrder + Dual Balancing,UUX34.52,industry_dataset,12,0,0.9166666666666666,0.0
